month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_days_on_market_mm_day,median_days_on_market_yy,median_days_on_market_yy_day,median_days_on_market_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201710,95815,"sacramento, ca",5151,1700,-912,-160,84.569993,98.15408824,70.98589844,25.5,-0.0893,-2.5,-0.4333,-19.5,-49,237000,-0.0086,0.1847,0.8546
201710,95838,"sacramento, ca",3755,1967,773,388,82.908673,90.86122375,74.95612177,38,0.027,1,-0.0732,-3,-36.5,259550,0.038,0.1539,0.936
201710,95816,"sacramento, ca",4839,2078,639,-1380,82.264117,79.12001453,85.40821885,50.5,-0.0098,-0.5,0.3649,13.5,-24,633925,0,0.0972,2.2863
201710,95828,"sacramento, ca",1009,2103,727,-112,82.140047,95.73322036,68.54687405,31,-0.2619,-11,-0.2051,-8,-43.5,301392.5,0.0078,0.1165,1.0869
201710,95821,"sacramento, ca",1917,2221,-470,-834,81.410761,92.57398777,70.24753374,36,0.0286,1,-0.0526,-2,-38.5,372500,0.0796,0.132,1.3434
201710,95834,"sacramento, ca",4304,2240,-493,-729,81.341161,95.73322036,66.94910125,31,-0.0313,-1,-0.2955,-13,-43.5,395324.5,-0.0034,0.1297,1.4257
201710,95825,"sacramento, ca",1840,2262,-837,-1415,81.235248,87.5748956,74.89560007,42,0.0769,3,0.2,7,-32.5,357450,-0.0045,0.0669,1.2891
201710,95823,"sacramento, ca",273,2305,40,-1033,81.026448,96.29001997,65.76287599,30,-0.1892,-7,-0.1667,-6,-44.5,277050,0.0146,0.1214,0.9991
201710,95820,"sacramento, ca",2839,3072,-1192,687,76.550868,91.27277129,61.82896568,37.5,0.2097,6.5,-0.2647,-13.5,-37,250050,-0.0384,0.116,0.9017
201710,95814,"sacramento, ca",7409,3106,2354,-915,76.408642,89.65078981,63.16649519,39.5,-0.2685,-14.5,0.0676,2.5,-35,542049,-0.0145,0.0949,1.9549
201710,95841,"sacramento, ca",5745,3578,-2106,-3059,73.942383,79.12001453,68.76475216,50.5,0.5303,17.5,1.1957,27.5,-24,277050,-0.0944,0.0865,0.9991
201710,95824,"sacramento, ca",5098,4536,-1875,-817,68.934213,83.25364643,54.6147794,46.5,0.2917,10.5,0.0333,1.5,-28,229050,0.0178,0.1571,0.826
201709,95826,"sacramento, ca",1705,338,15,560,94.835513,96.09528927,93.57573586,29,0.2083,5,-0.0794,-2.5,-42,329050,0.0034,0.1544,1.1835
201709,95819,"sacramento, ca",6106,345,-223,-164,94.775808,94.33996059,95.21165443,32,0.6,12,-0.0303,-1,-39,624938,-0.0236,0.0737,2.2478
201709,95831,"sacramento, ca",868,349,-67,-68,94.751925,91.71293809,97.79091289,36,0.2414,7,0.0435,1.5,-35,458050,-0.0027,0.1225,1.6475
201709,95832,"sacramento, ca",10726,485,338,4171,93.548869,95.57585527,91.5218819,30,-0.0625,-2,-0.4783,-27.5,-41,245050,0,0.0769,0.8813
201709,95818,"sacramento, ca",4693,592,-123,202,92.698072,95.57585527,89.82028778,30,-0.0769,-2.5,-0.2,-7.5,-41,632959,0.0014,0.2944,2.2767
201709,95835,"sacramento, ca",2198,708,16,-51,91.599498,96.74010389,86.45889307,28,0.0182,0.5,-0.2432,-9,-43,414950,6.00E-04,0.0947,1.4924
201709,95815,"sacramento, ca",5151,788,-156,1533,91.008418,96.74010389,85.27673294,28,-0.0508,-1.5,-0.1765,-6,-43,239050,0.0393,0.1952,0.8597
201709,95822,"sacramento, ca",1556,830,-163,990,90.721834,95.57585527,85.867813,30,-0.0476,-1.5,-0.2308,-9,-41,299050,0.0698,0.1962,1.0755
201709,95827,"sacramento, ca",6051,1096,672,-611,88.793361,98.28049436,79.30622724,23,0.0222,0.5,-0.08,-2,-48,310050,-0.0078,0.1111,1.1151
201709,95833,"sacramento, ca",1947,1118,-192,-496,88.7247,89.61729058,87.83210938,38,0.1875,6,0.1875,6,-33,314950,-0.0082,0.1149,1.1327
201709,95842,"sacramento, ca",3408,1126,-370,550,88.697833,96.09528927,81.30037614,29,0.16,4,-0.2055,-7.5,-42,279050,0.0145,0.2399,1.0036
201709,95864,"sacramento, ca",4492,1232,228,597,87.855991,87.80822736,87.90375545,40,0.0526,2,-0.1753,-8.5,-31,729938,0.0139,0.1143,2.6255
201709,95825,"sacramento, ca",1840,1425,-352,-700,86.524569,88.67992119,84.36921607,39,0.1143,4,0.0986,3.5,-32,359050,0.1046,0.0199,1.2914
201709,95829,"sacramento, ca",5657,1426,-786,184,86.524569,91.71293809,81.33619918,36,0.3846,10,-0.1724,-7.5,-35,450050,0.024,0.1253,1.6187
201709,95841,"sacramento, ca",5745,1472,384,244,86.181265,93.65335244,78.70917667,33,0.2453,6.5,-0.0294,-1,-38,305938,-0.0364,0.1125,1.1003
201709,95834,"sacramento, ca",4304,1747,-720,-962,84.327423,94.33996059,74.31488447,32,0.3617,8.5,0.0847,2.5,-39,396691,-0.0059,0.1754,1.4268
201709,95821,"sacramento, ca",1917,1751,-239,-97,84.306526,92.86524569,75.74780584,35,0.2069,6,0.0448,1.5,-36,345050,0.0583,0.0486,1.241
201709,95817,"sacramento, ca",7276,1756,-790,-191,84.279658,93.65335244,74.90596454,33,0.0645,2,-0.2584,-11.5,-38,339950,-0.0863,0.1761,1.2227
201709,95820,"sacramento, ca",2839,1880,-400,458,83.452743,94.98477521,71.92071168,31,0.1698,4.5,-0.1507,-5.5,-40,260040,0.0019,0.1353,0.9352
201709,95823,"sacramento, ca",273,2345,-1218,-896,80.816765,90.54868947,71.08484089,37,0.3214,9,-0.0263,-1,-34,273050,0.013,0.0986,0.982
201709,95824,"sacramento, ca",5098,2661,-1456,1579,79.022628,91.71293809,66.33231835,36,0.7143,15,0,0,-35,225050,0.0112,0.1279,0.8094
201709,95816,"sacramento, ca",4839,2717,-16,-2474,78.709177,76.17171174,81.24664159,51,0.0303,1.5,0.6721,20.5,-20,633925,-0.0313,0.0866,2.2801
201709,95838,"sacramento, ca",3755,2740,182,-721,78.533047,90.54868947,66.51740402,37,-0.1778,-8,0.0137,0.5,-34,250049,0.0185,0.1431,0.8993
201709,95828,"sacramento, ca",1009,2830,-1136,-1002,78.022569,86.56636217,69.47877485,42,0.2174,7.5,0.1667,6,-29,299050,0.0288,0.1074,1.0755
201709,95814,"sacramento, ca",7409,5460,2053,,64.845662,71.92071168,57.77061317,54,-0.234,-16.5,-0.2941,-22.5,-17,550050,-0.0706,0.0397,1.9784
201708,95819,"sacramento, ca",6106,122,708,577,97.688,98.90420856,96.4717924,20,-0.4444,-16,-0.4595,-17,-46.5,640050,0.094,0.114,2.2939
201708,95831,"sacramento, ca",868,282,301,-41,95.707147,94.73177193,96.68252152,29,-0.1471,-5,0.0741,2,-37.5,459300,5.00E-04,0.1626,1.6461
201708,95826,"sacramento, ca",1705,353,16,351,95.144199,97.44114637,92.84725149,24,-0.1111,-3,-0.1724,-5,-42.5,327950,0.0409,0.123,1.1753
201708,95818,"sacramento, ca",4693,469,-36,573,93.91896,92.08862665,95.74929255,32.5,0.0833,2.5,-0.1333,-5,-34,632050,0.0878,0.3168,2.2652
201708,95815,"sacramento, ca",5151,632,369,787,92.40472,94.31031369,90.49912698,29.5,-0.1324,-4.5,-0.1571,-5.5,-37,230000,0.0452,0.1798,0.8242
201708,95829,"sacramento, ca",5657,640,96,657,92.344512,96.42964658,88.25937745,26,-0.1333,-4,-0.3247,-12.5,-40.5,439493.5,-0.0748,0.0865,1.5751
201708,95822,"sacramento, ca",1556,667,44,1074,92.079595,92.85929315,91.29989765,31.5,0.0862,2.5,0.0328,1,-35,279550,-0.0018,0.1071,1.0018
201708,95835,"sacramento, ca",2198,724,-83,-121,91.658137,95.62887591,87.6873984,27.5,0.0185,0.5,-0.1791,-6,-39,414695,0.0116,0.0511,1.4862
201708,95842,"sacramento, ca",3408,756,-5,1189,91.369137,96.95345897,85.78481546,25,0.3158,6,-0.0196,-0.5,-41.5,275050,0.0618,0.1868,0.9857
201708,95832,"sacramento, ca",10726,823,1505,5768,90.866398,92.52814739,89.20464808,32,-0.3191,-15,-0.4576,-27,-34.5,245050,0,0.0316,0.8781
201708,95833,"sacramento, ca",1947,926,-359,-312,90.005419,92.52814739,87.48269011,32,0.28,7,0.1429,4,-34.5,317550,0.0242,0.0855,1.138
201708,95817,"sacramento, ca",7276,966,141,469,89.689325,93.24462641,86.13402372,31,-0.0606,-2,-0.0606,-2,-35.5,372050,0.0081,0.1672,1.3333
201708,95834,"sacramento, ca",4304,1027,-199,74,89.060148,97.63381299,80.48648323,23.5,-0.0208,-0.5,-0.1132,-3,-43,399050,0.1627,0.1735,1.4301
201708,95825,"sacramento, ca",1840,1073,-218,-136,88.753086,90.02950208,87.47666928,35,0.0938,3,0.0938,3,-31.5,325050,0.0835,-0.0441,1.1649
201708,95823,"sacramento, ca",273,1127,-213,999,88.400867,95.33987597,81.46185803,28,-0.0968,-3,-0.2533,-9.5,-38.5,269550,0.017,0.0867,0.9659
201708,95824,"sacramento, ca",5098,1205,642,519,87.786742,98.62725029,76.94623397,21,-0.3824,-13,-0.1064,-2.5,-45.5,222550,-0.0326,0.1128,0.7975
201708,95864,"sacramento, ca",4492,1460,175,1595,85.917274,86.98296105,84.85158649,38,0,0,-0.3504,-20.5,-28.5,719950,0.0358,0.0083,2.5803
201708,95820,"sacramento, ca",2839,1480,295,180,85.793847,96.20687579,75.38081763,26.5,-0.0862,-2.5,-0.1017,-3,-40,259550,-0.0353,0.0837,0.9301
201708,95821,"sacramento, ca",1917,1512,-129,240,85.583118,94.73177193,76.43446324,29,0,0,-0.0938,-3,-37.5,326050,0.0031,-0.0712,1.1685
201708,95828,"sacramento, ca",1009,1694,-69,-179,84.424107,90.46902282,78.379192,34.5,-0.1154,-4.5,0.0299,1,-32,290665,-0.0149,0.0884,1.0416
201708,95827,"sacramento, ca",6051,1768,-731,-309,83.93943,98.02516708,69.85369378,22.5,-0.1,-2.5,-0.2241,-6.5,-44,312500,-0.0081,0.0868,1.1199
201708,95841,"sacramento, ca",5745,1856,-1389,-408,83.415618,96.20687579,70.62436029,26.5,0.2045,4.5,0.1277,3,-40,317494,-0.0663,0.2002,1.1378
201708,95816,"sacramento, ca",4839,2701,-1296,-2100,78.355109,73.75519297,82.95502438,49.5,0.65,19.5,0.4143,14.5,-17,654437.5,0.0572,0.1346,2.3455
201708,95838,"sacramento, ca",3755,2922,-617,-1888,77.117828,79.17394184,75.06171353,45,0.2857,10,0.4516,14,-21.5,245500,-0.0182,0.1257,0.8797
201708,95814,"sacramento, ca",7409,7513,-1745,,54.596905,46.74574026,62.44807032,70.5,0.3056,16.5,0.396,20,4,591856.5,0.0054,0.1187,2.1212
201707,95826,"sacramento, ca",1705,369,-169,380,94.75634,95.24727426,94.2654057,27,0.4211,8,-0.1818,-6,-38,315050,0.0413,0.0535,1.1254
201707,95818,"sacramento, ca",4693,433,90,931,94.015421,92.80163846,95.22920306,30,0,0,-0.3182,-14,-35,581050,-0.0373,0.0862,2.0757
201707,95841,"sacramento, ca",5745,467,1187,251,93.699175,97.67483887,89.72351063,22,-0.3016,-9.5,-0.0833,-2,-43,340050,0.018,0.3333,1.2147
201707,95833,"sacramento, ca",1947,567,-234,-105,92.967291,96.09662069,89.83796157,25,0.5152,8.5,-0.1935,-6,-40,310050,0.0081,0.0877,1.1075
201707,95831,"sacramento, ca",868,583,-243,-352,92.837781,89.7536293,95.92193241,34,0.4468,10.5,0.1724,5,-31,459050,0.0177,0.1222,1.6399
201707,95835,"sacramento, ca",2198,641,-92,6,92.419131,95.24727426,89.59098849,27,0.3171,6.5,-0.1563,-5,-38,409950,-0.02,0.0537,1.4645
201707,95822,"sacramento, ca",1556,711,-161,979,91.91615,93.75941208,90.07288718,29,0.3182,7,-0.2162,-8,-36,280050,-0.0476,0.1245,1.0004
201707,95829,"sacramento, ca",5657,736,104,1236,91.708331,92.80163846,90.61502319,30,-0.0769,-2.5,-0.3023,-13,-35,475050,-0.0684,0.1876,1.697
201707,95842,"sacramento, ca",3408,751,-374,34,91.587856,98.45190049,84.72381182,19,0,0,-0.3448,-10,-46,259050,0.0319,0.2821,0.9253
201707,95834,"sacramento, ca",4304,828,-101,816,90.865008,96.59659057,85.1334257,24,0.0909,2,-0.3514,-13,-41,343199,-0.0404,0.0338,1.226
201707,95819,"sacramento, ca",6106,830,-257,-516,90.852961,87.4887055,94.21721583,36,0.2,6,0.2,6,-29,585050,0.0364,0.0465,2.09
201707,95825,"sacramento, ca",1840,855,210,-412,90.64213,90.958376,90.32588398,32,0.0667,2,0.0667,2,-33,300000,-0.1098,0.0082,1.0716
201707,95823,"sacramento, ca",273,914,-237,35,90.175291,91.80169869,88.5488826,31,0.0333,1,0,0,-34,265050,0.0232,0.0604,0.9468
201707,95815,"sacramento, ca",5151,1001,-356,660,89.594,89.7536293,89.43437142,34,0.0462,1.5,-0.2273,-10,-31,220050,0.0117,0.1579,0.786
201707,95827,"sacramento, ca",6051,1037,-527,180,89.241612,96.09662069,82.38660322,25,0.1905,4,0.087,2,-40,315050,-0.0077,0.0542,1.1254
201707,95817,"sacramento, ca",7276,1107,-250,327,88.792844,90.16324318,87.42244443,33,0.2453,6.5,-0.0571,-2,-32,369050,-0.0014,0.0856,1.3183
201707,95821,"sacramento, ca",1917,1383,-354,-195,86.792964,93.75941208,79.82651647,29,0.0545,1.5,-0.1944,-7,-36,325050,0.0238,-0.0688,1.1611
201707,95816,"sacramento, ca",4839,1405,1414,-1176,86.567074,92.80163846,80.33251009,30,-0.2,-7.5,0.2,5,-35,619015,0.0727,0.3603,2.2114
201707,95828,"sacramento, ca",1009,1625,3251,-343,85.112343,83.76001446,86.4646708,39,-0.271,-14.5,0.3929,11,-26,295050,0,0.1132,1.0539
201707,95864,"sacramento, ca",4492,1635,772,103,85.046082,84.82621529,85.26594783,38,-0.1461,-6.5,-0.1556,-7,-27,695050,-0.0544,0,2.483
201707,95820,"sacramento, ca",2839,1775,-334,-311,84.100355,93.75941208,74.44129872,29,0.3488,7.5,0,0,-36,269050,-0.0215,0.1231,0.9611
201707,95824,"sacramento, ca",5098,1847,-661,-812,83.594362,89.7536293,77.43509427,34,0.2364,6.5,0.3077,8,-31,230050,0.0314,0.1219,0.8217
201707,95838,"sacramento, ca",3755,2305,-875,-496,80.624661,88.97054394,72.27877839,35,0.1111,3.5,-0.1463,-6,-30,250050,0.0638,0.2195,0.8932
201707,95832,"sacramento, ca",10726,2328,,542,80.498163,73.61002349,87.38630203,47,0.3056,11,0.2703,10,-18,245050,4.00E-04,0.0699,0.8753
201707,95814,"sacramento, ca",7409,5768,-1310,-4359,62.92392,63.562436,62.28540449,54,0.6615,21.5,0.5,18,-11,588663,-7.00E-04,0.2392,2.1029
201706,95826,"sacramento, ca",1705,200,,,96.819874,97.65610694,95.98364158,19,,,,,-42,302549.5,,,1.0807
201706,95833,"sacramento, ca",1947,333,,,95.629616,98.37026186,92.88897027,16.5,,,,,-44.5,307550,,,1.0986
201706,95831,"sacramento, ca",868,340,,,95.565525,95.62351218,95.5075383,23.5,,,,,-37.5,451050,,,1.6113
201706,95842,"sacramento, ca",3408,377,,,95.174876,97.65610694,92.69364585,19,,,,,-42,251050,,,0.8967
201706,95827,"sacramento, ca",6051,510,,,93.868644,96.93584814,90.80144052,21,,,,,-40,317500,,,1.1342
201706,95818,"sacramento, ca",4693,523,,,93.78319,91.47897211,96.08740768,30,,,,,-31,603550,,,2.1561
201706,95835,"sacramento, ca",2198,549,,,93.593969,97.12506867,90.06287005,20.5,,,,,-40.5,418295,,,1.4943
201706,95822,"sacramento, ca",1556,550,,,93.587865,96.47805652,90.69767442,22,,,,,-39,294050,,,1.0504
201706,95819,"sacramento, ca",6106,573,,,93.322346,91.47897211,95.16572056,30,,,,,-31,564500,,,2.0166
201706,95815,"sacramento, ca",5151,645,,,92.626503,88.81157297,96.44143319,32.5,,,,,-28.5,217500,,,0.7769
201706,95823,"sacramento, ca",273,677,,,92.367088,91.47897211,93.25520356,30,,,,,-31,259050,,,0.9253
201706,95834,"sacramento, ca",4304,727,,,91.93066,96.47805652,87.38326314,22,,,,,-39,357657.5,,,1.2776
201706,95829,"sacramento, ca",5657,840,,,91.024232,88.81157297,93.2368919,32.5,,,,,-28.5,509944,,,1.8217
201706,95817,"sacramento, ca",7276,857,,,90.932674,93.9571507,87.90819752,26.5,,,,,-34.5,369550,,,1.3201
201706,95821,"sacramento, ca",1917,1029,,,89.537936,93.31624245,85.75962888,27.5,,,,,-33.5,317500,,,1.1342
201706,95825,"sacramento, ca",1840,1065,,,89.266313,91.47897211,87.05365318,30,,,,,-31,337000,,,1.2038
201706,95824,"sacramento, ca",5098,1186,,,88.341574,93.31624245,83.36690472,27.5,,,,,-33.5,223050,,,0.7967
201706,95838,"sacramento, ca",3755,1430,,,86.632485,89.78819508,83.47677471,31.5,,,,,-29.5,235050,,,0.8396
201706,95820,"sacramento, ca",2839,1441,,,86.56229,96.76493927,76.35964109,21.5,,,,,-39.5,274950,,,0.9821
201706,95841,"sacramento, ca",5745,1654,,,85.249954,89.78819508,80.71171336,31.5,,,,,-29.5,334050,,,1.1933
201706,95864,"sacramento, ca",4492,2407,,,80.638467,73.85094305,87.42599036,44.5,,,,,-16.5,735050,,,2.6259
201706,95816,"sacramento, ca",4839,2819,,,78.410548,83.20820363,73.61289141,37.5,,,,,-23.5,577050,,,2.0615
201706,95814,"sacramento, ca",7409,4458,,,69.294391,88.81157297,49.77720808,32.5,,,,,-28.5,589050,,,2.1043
201706,95828,"sacramento, ca",1009,4876,,,67.176341,60.31251907,74.04016358,53.5,,,,,-7.5,295050,,,1.0539
201705,95826,"sacramento, ca",1705,210,,,96.750062,95.90886516,97.591259,21,,,,,-40,305050,,,1.0914
201705,95818,"sacramento, ca",4693,300,,,95.703998,96.36826422,95.03973181,20,,,,,-41,558050,,,1.9968
201705,95842,"sacramento, ca",3408,328,,,95.43705,95.43084182,95.44325801,22,,,,,-39,260049.5,,,0.9304
201705,95822,"sacramento, ca",1556,383,,,94.856593,95.43084182,94.28234418,22,,,,,-39,299500,,,1.0716
201705,95819,"sacramento, ca",6106,390,,,94.791408,94.36304942,95.21976658,23.5,,,,,-37.5,577050,,,2.0648
201705,95833,"sacramento, ca",1947,396,,,94.757263,96.36826422,93.14626273,20,,,,,-41,315000,,,1.127
201705,95823,"sacramento, ca",273,411,,,94.642414,94.71691085,94.56791656,23,,,,,-38,255050,,,0.9125
201705,95827,"sacramento, ca",6051,434,,,94.42513,96.09510802,92.75515272,20.5,,,,,-40.5,312050,,,1.1165
201705,95831,"sacramento, ca",868,576,,,93.23628,89.0365036,97.43605662,30.5,,,,,-30.5,437425,,,1.5651
201705,95835,"sacramento, ca",2198,715,,,92.249193,92.39508319,92.10330271,26.5,,,,,-34.5,424795,,,1.5199
201705,95824,"sacramento, ca",5098,724,,,92.202632,94.71691085,89.68835361,23,,,,,-38,231075,,,0.8267
201705,95841,"sacramento, ca",5745,749,,,91.982245,95.90886516,88.05562453,21,,,,,-40,322050,,,1.1523
201705,95832,"sacramento, ca",10726,761,,,91.876707,96.09510802,87.65830643,20.5,,,,,-40.5,247050,,,0.8839
201705,95834,"sacramento, ca",4304,796,,,91.435932,93.74223988,89.12962503,24.5,,,,,-36.5,374050,,,1.3383
201705,95821,"sacramento, ca",1917,833,,,91.215545,93.07797368,89.35311646,25.5,,,,,-35.5,319994,,,1.1449
201705,95829,"sacramento, ca",5657,861,,,90.90514,88.0990812,93.7111994,31.5,,,,,-29.5,540050,,,1.9324
201705,95817,"sacramento, ca",7276,961,,,90.181897,90.9051403,89.45865408,28.5,,,,,-32.5,375050,,,1.3419
201705,95815,"sacramento, ca",5151,975,,,90.017383,87.54656072,92.48820462,32,,,,,-29,222550,,,0.7962
201705,95820,"sacramento, ca",2839,1108,,,89.0334,94.71691085,83.34988825,23,,,,,-38,255050,,,0.9125
201705,95825,"sacramento, ca",1840,1493,,,86.245965,84.07623541,88.41569407,35.5,,,,,-25.5,365050,,,1.3061
201705,95816,"sacramento, ca",4839,2034,,,82.648373,89.47727837,75.81946859,30,,,,,-31,582050,,,2.0827
201705,95838,"sacramento, ca",3755,2275,,,81.211199,78.25304197,84.16935684,40,,,,,-21,246250,,,0.881
201705,95864,"sacramento, ca",4492,2412,,,80.528309,77.07971194,83.97690589,41,,,,,-20,692550,,,2.4781
201705,95828,"sacramento, ca",1009,3134,,,76.508567,66.32108269,86.69605165,48.5,,,,,-12.5,288164.5,,,1.031
201705,95814,"sacramento, ca",7409,7403,,,53.907996,23.98808046,83.8279116,89.5,,,,,28.5,539550,,,1.9306
201704,95831,"sacramento, ca",868,126,,,97.487895,96.85593913,98.1198516,21,,,,,-44,422550,,,1.5369
201704,95842,"sacramento, ca",3408,137,,,97.343269,96.85593913,97.830598,21,,,,,-44,252050,,,0.9167
201704,95818,"sacramento, ca",4693,215,,,96.673584,94.94435012,98.40281708,24,,,,,-41,600300,,,2.1835
201704,95823,"sacramento, ca",273,218,,,96.648431,97.21436207,96.08250016,20,,,,,-45,255050,,,0.9276
201704,95826,"sacramento, ca",1705,242,,,96.349745,93.58611583,99.11337483,27,,,,,-38,300050,,,1.0913
201704,95835,"sacramento, ca",2198,256,,,96.189398,95.56058605,96.8182104,23,,,,,-42,399050,,,1.4514
201704,95833,"sacramento, ca",1947,309,,,95.566874,95.56058605,95.5731623,23,,,,,-42,298550,,,1.0858
201704,95822,"sacramento, ca",1556,471,,,94.001132,93.08935421,94.91290951,28,,,,,-37,269950,,,0.9818
201704,95819,"sacramento, ca",6106,504,,,93.711878,90.01446268,97.40929384,31,,,,,-34,569950,,,2.0731
201704,95821,"sacramento, ca",1917,731,,,91.973213,95.56058605,88.38583915,23,,,,,-42,320050,,,1.1641
201704,95829,"sacramento, ca",5657,793,,,91.410426,87.02131673,95.79953468,35,,,,,-30,500000,,,1.8187
201704,95817,"sacramento, ca",7276,868,,,90.813054,89.09639691,92.52971138,32,,,,,-33,340050,,,1.2368
201704,95834,"sacramento, ca",4304,880,,,90.7093,91.99522103,89.42337924,29,,,,,-36,341199,,,1.241
201704,95825,"sacramento, ca",1840,1113,,,88.980067,88.09658555,89.86354776,33,,,,,-32,365050,,,1.3278
201704,95824,"sacramento, ca",5098,1278,,,87.782179,91.99522103,83.5691379,29,,,,,-36,229050,,,0.833
201704,95864,"sacramento, ca",4492,1280,,,87.766459,88.09658555,87.43633277,33,,,,,-32,724950,,,2.637
201704,95820,"sacramento, ca",2839,1437,,,86.631453,85.63164183,87.63126454,36,,,,,-29,250050,,,0.9094
201704,95838,"sacramento, ca",3755,1510,,,86.065522,91.11488398,81.01616047,30,,,,,-35,240050,,,0.873
201704,95815,"sacramento, ca",5151,2582,,,79.214614,75.2688172,83.16040999,44,,,,,-21,220000,,,0.8001
201704,95816,"sacramento, ca",4839,4018,,,71.018047,63.98792681,78.04816701,52,,,,,-13,595050,,,2.1644
201704,95828,"sacramento, ca",1009,4591,,,68.128655,49.72017858,86.53713136,64,,,,,-1,286280,,,1.0412
201703,95835,"sacramento, ca",2198,148,,,97.515944,97.03443878,97.99744898,22.5,,,,,-47.5,382050,,,1.4384
201703,95842,"sacramento, ca",3408,229,,,96.533801,95.08928571,97.97831633,26.5,,,,,-43.5,241450,,,0.909
201703,95823,"sacramento, ca",273,243,,,96.352041,97.27678571,95.42729592,22,,,,,-48,252050,,,0.9489
201703,95826,"sacramento, ca",1705,299,,,95.787628,94.39413265,97.18112245,27.5,,,,,-42.5,299384.5,,,1.1271
201703,95817,"sacramento, ca",7276,401,,,94.591837,93.82015306,95.36352041,28.5,,,,,-41.5,267300,,,1.0063
201703,95819,"sacramento, ca",6106,408,,,94.499362,92.04719388,96.95153061,31,,,,,-39,608550,,,2.2913
201703,95831,"sacramento, ca",868,479,,,93.753189,89.86607143,97.64030612,34,,,,,-36,449994,,,1.6943
201703,95834,"sacramento, ca",4304,492,,,93.616071,95.84183673,91.39030612,25,,,,,-45,342340.5,,,1.2889
201703,95833,"sacramento, ca",1947,495,,,93.584184,91.67091837,95.49744898,31.5,,,,,-38.5,282550,,,1.0637
201703,95818,"sacramento, ca",4693,519,,,93.392857,88.53954082,98.24617347,35.5,,,,,-34.5,552400,,,2.0799
201703,95822,"sacramento, ca",1556,628,,,92.464923,90.26785714,94.6619898,33.5,,,,,-36.5,252525,,,0.9507
201703,95864,"sacramento, ca",4492,781,,,91.364796,93.06760204,89.6619898,29.5,,,,,-40.5,742500,,,2.7957
201703,95820,"sacramento, ca",2839,852,,,90.848214,93.48852041,88.20790816,29,,,,,-41,240450,,,0.9052
201703,95825,"sacramento, ca",1840,1006,,,89.58227,90.26785714,88.89668367,33.5,,,,,-36.5,337500,,,1.2707
201703,95824,"sacramento, ca",5098,1065,,,89.075255,92.40433673,85.74617347,30.5,,,,,-39.5,229050,,,0.8623
201703,95829,"sacramento, ca",5657,1124,,,88.61926,84.30484694,92.93367347,39.5,,,,,-30.5,476994,,,1.7959
201703,95821,"sacramento, ca",1917,1219,,,87.847577,86.45408163,89.24107143,37.5,,,,,-32.5,334525,,,1.2595
201703,95838,"sacramento, ca",3755,1368,,,86.712372,86.99617347,86.42857143,37,,,,,-33,229550,,,0.8642
201703,95815,"sacramento, ca",5151,1864,,,83.389668,86.45408163,80.3252551,37.5,,,,,-32.5,205550,,,0.7738
201703,95828,"sacramento, ca",1009,3169,,,75.478316,75.22959184,75.72704082,47.5,,,,,-22.5,286280,,,1.0778
201703,95816,"sacramento, ca",4839,3298,,,74.700255,77.64668367,71.75382653,45.5,,,,,-24.5,582045,,,2.1915
201702,95826,"sacramento, ca",1705,131,,,97.778205,97.13151492,98.42489435,27,,,,,-64.5,305450,,,1.1883
201702,95831,"sacramento, ca",868,228,,,96.712127,95.36432322,98.05993085,31,,,,,-60.5,454050,,,1.7665
201702,95835,"sacramento, ca",2198,236,,,96.638494,94.65360481,98.62338328,32.5,,,,,-59,367444,,,1.4295
201702,95822,"sacramento, ca",1556,273,,,96.196696,96.87540018,95.51799206,27.5,,,,,-64,259050,,,1.0078
201702,95841,"sacramento, ca",5745,298,,,95.962991,97.81662185,94.10936099,25,,,,,-66.5,290049,,,1.1284
201702,95818,"sacramento, ca",4693,311,,,95.790114,94.40389294,97.176335,33,,,,,-58.5,584050,,,2.2724
201702,95842,"sacramento, ca",3408,348,,,95.447561,95.58842361,95.3066974,30.5,,,,,-61,257250,,,1.0008
201702,95823,"sacramento, ca",273,415,,,94.660008,92.08605455,97.23396081,37,,,,,-54.5,253550,,,0.9864
201702,95820,"sacramento, ca",2839,521,,,93.533103,97.13151492,89.93469074,27,,,,,-64.5,244750,,,0.9521
201702,95833,"sacramento, ca",1947,522,,,93.520297,89.60814445,97.43244974,41,,,,,-50.5,266207,,,1.0356
201702,95821,"sacramento, ca",1917,586,,,92.809579,95.87014983,89.74900756,30,,,,,-61.5,324950,,,1.2642
201702,95834,"sacramento, ca",4304,592,,,92.793572,96.7281342,88.85900884,28,,,,,-63.5,357995,,,1.3928
201702,95864,"sacramento, ca",4492,604,,,92.703931,90.84389807,94.56396466,39,,,,,-52.5,742500,,,2.8889
201702,95829,"sacramento, ca",5657,676,,,92.063645,92.43180945,91.69547957,36.5,,,,,-55,476550,,,1.8541
201702,95819,"sacramento, ca",6106,694,,,91.890767,88.87181457,94.90971955,42,,,,,-49.5,624050,,,2.428
201702,95825,"sacramento, ca",1840,869,,,90.331669,88.51325394,92.15008324,42.5,,,,,-49,355050,,,1.3813
201702,95824,"sacramento, ca",5098,930,,,89.636957,87.61685235,91.65706236,44,,,,,-47.5,199544,,,0.7762
